frame,timestamp,realtime_sec,track_inner_ms,tracking_state,tracking_state_name,flag_ok,flag_recently_lost,flag_lost,flag_vo,host,build_id,cpu_temp_c,throttled_hex,imu_scale_s,bias_bax,bias_bay,bias_baz,bias_bwx,bias_bwy,bias_bwz,dx,dy,dz,e_trans,drx,dry,drz,mean_desc_dist,desc_std,inlier_ratio,reproj_error,feature_spread,feature_grid_coverage,velocity_change,map_inliers,keypoints,reproj_error_lag1,reproj_error_lag5,reproj_error_rolling_mean,map_inliers_trend,map_inliers_rolling_mean,velocity_acceleration,velocity_change_lag1,drift_prev,drift_rolling_mean,inlier_ratio_lag1,inlier_ratio_trend,keypoints_rolling_mean,feature_spread_trend,feature_grid_coverage_lag1,tracking_health_score
566,1413393915.555760384,1779009297.054057,7.3348,2,OK,1,0,0,0,hurwitz,unknown_build,67.200,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.017788,0.016757,-0.046148,0.052220,-0.012884,0.008572,0.014397,44.727272,20.412746,1.000000,2.350035,0.231112,0.037760,-0.008639,220,1206,2.148837,2.022725,1.803914,-28.000000,306.899994,0.000160,-0.007162,0.052060,0.051976,1.000000,0.000000,1203.000000,-0.003255,0.037109,0.623953
567,1413393915.605760574,1779009297.104930,7.3625,2,OK,1,0,0,0,hurwitz,unknown_build,67.200,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.019978,0.018882,-0.045346,0.053028,-0.011086,0.012506,0.004078,43.862068,19.570778,1.000000,2.214111,0.214762,0.033203,-0.003125,203,1203,2.350035,2.022630,1.983658,-21.200001,316.399994,0.000808,-0.008639,0.052220,0.052179,1.000000,0.000000,1203.099976,-0.004970,0.037760,0.623624
568,1413393915.655760527,1779009297.154769,7.8913,2,OK,1,0,0,0,hurwitz,unknown_build,67.200,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.018850,0.021366,-0.042395,0.051080,-0.005583,0.012505,-0.001482,46.696968,19.795904,1.000000,2.256088,0.216878,0.034180,-0.005375,198,1206,2.214111,1.977753,2.066912,-15.800000,288.399994,-0.001948,-0.003125,0.053028,0.052676,1.000000,0.000000,1203.500000,-0.003262,0.033203,0.621847
569,1413393915.705760479,1779009297.203331,6.1545,2,OK,1,0,0,0,hurwitz,unknown_build,67.200,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.015220,0.011282,-0.043725,0.047653,-0.006460,0.010004,0.001910,46.656410,19.871637,1.000000,2.162540,0.220525,0.031901,-0.005143,195,1203,2.256088,2.054380,2.106374,-15.400000,264.100006,-0.003428,-0.005375,0.051080,0.052619,1.000000,0.000000,1203.300049,-0.002011,0.034180,0.619086
570,1413393915.755760431,1779009297.253524,6.9423,2,OK,1,0,0,0,hurwitz,unknown_build,67.200,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.017768,0.015363,-0.039303,0.045787,-0.005283,0.008473,0.004565,47.033333,19.662399,1.000000,2.236413,0.220875,0.029622,-0.002947,180,1203,2.162540,2.148837,2.144551,-11.200000,245.000000,-0.001866,-0.005143,0.047653,0.051864,1.000000,0.000000,1203.199951,-0.001912,0.031901,0.604939
571,1413393915.805760384,1779009297.301877,5.9539,2,OK,1,0,0,0,hurwitz,unknown_build,67.200,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.013907,0.023719,-0.045628,0.053273,-0.000897,0.005969,0.007073,47.209679,19.361141,1.000000,2.320035,0.220373,0.028646,0.005806,186,1204,2.236413,2.350035,2.174282,-6.800000,227.600006,0.007486,-0.002947,0.045787,0.052376,1.000000,0.000000,1203.400024,-0.002148,0.029622,0.609898
572,1413393915.855760574,1779009297.352481,5.2500,2,OK,1,0,0,0,hurwitz,unknown_build,67.200,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.012232,0.013668,-0.040891,0.044817,-0.001196,0.005442,0.007127,48.468925,19.494183,1.000000,2.239053,0.216946,0.027995,-0.008708,177,1201,2.320035,2.214111,2.195925,-5.200000,214.399994,-0.008456,0.005806,0.053273,0.051430,1.000000,0.000000,1203.199951,0.000437,0.028646,0.601953
573,1413393915.905760527,1779009297.404041,6.6075,2,OK,1,0,0,0,hurwitz,unknown_build,67.200,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.007870,0.018682,-0.038521,0.043530,0.002212,0.003880,0.004758,50.189350,20.146496,1.000000,2.361152,0.221574,0.027995,-0.003808,169,1206,2.239053,2.256088,2.234264,-5.800000,203.600006,-0.001288,-0.008708,0.044817,0.050112,1.000000,0.000000,1203.699951,0.000939,0.027995,0.594359
574,1413393915.955760479,1779009297.454106,5.9793,2,OK,1,0,0,0,hurwitz,unknown_build,67.200,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.014080,0.015608,-0.035698,0.041427,-0.003084,0.005142,0.005442,49.315788,19.328333,1.000000,2.280232,0.208751,0.025065,-0.000531,152,1203,2.361152,2.162540,2.256850,-8.600000,191.600006,-0.002102,-0.003808,0.043530,0.048487,1.000000,0.000000,1204.000000,-0.002355,0.027995,0.578818
575,1413393916.005760431,1779009297.500395,4.9393,2,OK,1,0,0,0,hurwitz,unknown_build,67.200,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.007491,0.017859,-0.038074,0.042717,-0.005484,0.002200,0.007235,49.248322,19.489426,1.000000,2.586051,0.215013,0.025391,0.002534,149,1202,2.280232,2.236413,2.300571,-6.200000,182.899994,0.001289,-0.000531,0.041427,0.047553,1.000000,0.000000,1203.699951,-0.001172,0.025065,0.575284
576,1413393916.055760384,1779009297.550781,5.2625,2,OK,1,0,0,0,hurwitz,unknown_build,67.200,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000810,0.022119,-0.041039,0.046627,-0.003399,-0.000145,0.004932,50.150326,20.343382,1.000000,2.559435,0.212573,0.027344,0.000560,153,1200,2.586051,2.320035,2.321511,-6.600000,176.199997,0.003910,0.002534,0.042717,0.046994,1.000000,0.000000,1203.099976,-0.001560,0.025391,0.579286
577,1413393916.105760574,1779009297.602401,4.8123,2,OK,1,0,0,0,hurwitz,unknown_build,67.200,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000359,0.012712,-0.039753,0.041738,-0.006194,-0.000369,0.008754,48.464287,20.016922,1.000000,2.362476,0.203751,0.020508,-0.000151,140,1209,2.559435,2.239053,2.336348,-7.400000,169.899994,-0.004890,0.000560,0.046627,0.045865,1.000000,0.000000,1203.699951,-0.002639,0.027344,0.566982
578,1413393916.155760527,1779009297.650991,4.9814,2,OK,1,0,0,0,hurwitz,unknown_build,67.200,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001091,0.023043,-0.030224,0.038022,-0.005015,-0.001043,0.003578,46.496296,19.497719,1.000000,2.570797,0.205095,0.023763,-0.008198,135,1205,2.362476,2.361152,2.367818,-6.800000,163.600006,-0.003716,-0.000151,0.041738,0.044559,1.000000,0.000000,1203.599976,-0.003296,0.020508,0.562447
579,1413393916.205760479,1779009297.701538,4.9329,2,OK,1,0,0,0,hurwitz,unknown_build,67.200,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000599,0.023835,-0.036728,0.043788,-0.004486,-0.002217,0.002268,50.944443,20.866280,1.000000,2.460404,0.195688,0.022135,0.005013,126,1205,2.570797,2.280232,2.397605,-5.200000,156.699997,0.005767,-0.008198,0.038022,0.044172,1.000000,0.000000,1203.800049,-0.002613,0.023763,0.554370
580,1413393916.255760431,1779009297.753511,5.0673,2,OK,1,0,0,0,hurwitz,unknown_build,67.200,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009844,0.008742,-0.028016,0.030955,-0.007423,-0.003963,-0.018644,52.709679,20.937992,1.000000,2.311225,0.196293,0.020833,0.002127,124,1203,2.460404,2.586051,2.405086,-5.000000,151.100006,-0.012834,0.005013,0.043788,0.042689,1.000000,0.000000,1203.800049,-0.003744,0.022135,0.552798
581,1413393916.305760384,1779009297.805188,5.5986,2,OK,1,0,0,0,hurwitz,unknown_build,67.200,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009865,0.017149,-0.034839,0.040065,-0.002525,-0.007186,-0.018717,50.174603,21.196018,1.000000,2.361546,0.197208,0.020833,0.008862,126,1206,2.311225,2.559435,2.409237,-5.400000,145.100006,0.009110,0.002127,0.030955,0.041369,1.000000,0.000000,1204.000000,-0.003073,0.020833,0.554440
582,1413393916.355760574,1779009297.852038,4.7867,2,OK,1,0,0,0,hurwitz,unknown_build,67.200,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014035,0.010247,-0.027399,0.032445,0.001652,-0.012684,-0.020049,49.278690,20.543541,1.000000,2.465446,0.189585,0.020508,-0.004045,122,1203,2.361546,2.362476,2.431876,-3.600000,139.600006,-0.007620,0.008862,0.040065,0.040131,1.000000,0.000000,1204.199951,-0.002833,0.020833,0.550479
583,1413393916.405760527,1779009297.902468,4.5851,2,OK,1,0,0,0,hurwitz,unknown_build,67.200,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013738,0.029057,-0.019408,0.037546,0.011102,-0.016067,-0.021741,48.241665,21.356888,1.000000,2.224737,0.203436,0.020182,0.010544,120,1201,2.465446,2.570797,2.418235,-3.000000,134.699997,0.005101,-0.004045,0.032445,0.039533,1.000000,0.000000,1203.699951,-0.000332,0.020508,0.549374
584,1413393916.455760479,1779009297.951118,4.5418,2,OK,1,0,0,0,hurwitz,unknown_build,67.200,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013524,0.010829,-0.017570,0.024675,0.006148,-0.020124,-0.014357,50.188976,20.173552,1.000000,2.646122,0.201704,0.020182,-0.016622,127,1202,2.224737,2.460404,2.454824,0.200000,132.199997,-0.012871,0.010544,0.037546,0.037858,1.000000,0.000000,1203.599976,0.001203,0.020182,0.554448
585,1413393916.505760431,1779009298.001049,4.2694,2,OK,1,0,0,0,hurwitz,unknown_build,67.200,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021051,0.016686,-0.022800,0.035234,0.006071,-0.027674,-0.021886,52.893444,20.644058,1.000000,2.558469,0.206333,0.022461,0.020886,122,1204,2.646122,2.311225,2.452066,-0.400000,129.500000,0.010559,-0.016622,0.024675,0.037110,1.000000,0.000000,1203.800049,0.002008,0.020182,0.550558
586,1413393916.555760384,1779009298.051555,4.1849,2,OK,1,0,0,0,hurwitz,unknown_build,67.200,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008532,0.022230,-0.021394,0.032010,0.007541,-0.028498,-0.010456,49.610168,20.447134,1.000000,2.644784,0.189631,0.020508,-0.007745,118,1202,2.558469,2.361546,2.460601,-1.600000,126.000000,-0.003223,0.020886,0.035234,0.035648,1.000000,0.000000,1204.000000,-0.001515,0.022461,0.546407
587,1413393916.605760574,1779009298.101033,4.3130,2,OK,1,0,0,0,hurwitz,unknown_build,67.200,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.025747,0.015322,-0.020750,0.036445,0.012300,-0.038090,-0.014050,49.008930,21.912365,1.000000,2.496532,0.190723,0.017904,0.015576,112,1204,2.644784,2.465446,2.474006,-2.000000,123.199997,0.004433,-0.007745,0.032010,0.035119,1.000000,0.000000,1203.500000,0.000228,0.020508,0.540950
588,1413393916.655760527,1779009298.150726,3.8715,2,OK,1,0,0,0,hurwitz,unknown_build,67.200,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017276,0.016501,-0.027827,0.036675,0.013254,-0.037589,-0.016761,49.532108,21.731710,1.000000,2.536607,0.193181,0.020182,0.001048,109,1202,2.496532,2.224737,2.470587,-2.200000,120.599998,0.000231,0.015576,0.036445,0.034984,1.000000,0.000000,1203.199951,-0.002051,0.017904,0.538529
589,1413393916.705760479,1779009298.201147,5.5577,2,OK,1,0,0,0,hurwitz,unknown_build,67.200,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022062,0.022204,-0.008049,0.032319,0.017438,-0.042255,-0.017427,7.252427,19.270247,1.000000,0.383399,0.207807,0.084310,0.001327,104,1205,2.536607,2.646122,2.262887,-4.600000,118.400002,-0.004356,0.001048,0.036675,0.033837,1.000000,0.000000,1203.199951,0.001220,0.020182,0.577213
590,1413393916.755760431,1779009298.261141,14.0134,2,OK,1,0,0,0,hurwitz,unknown_build,67.200,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014801,0.048462,-0.029691,0.058730,0.014968,-0.039752,-0.006526,32.160919,18.110163,1.000000,1.531564,0.204360,0.067708,-0.003252,522,1207,0.383399,2.558469,2.184921,80.000000,158.199997,-0.000701,0.001327,0.032319,0.036615,1.000000,0.000000,1203.599976,-0.000395,0.084310,0.632863
591,1413393916.805760384,1779009298.305918,10.9688,2,OK,1,0,0,0,hurwitz,unknown_build,67.200,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022570,0.021374,-0.016048,0.034982,0.004939,-0.042361,-0.018933,35.600830,18.284164,1.000000,1.761417,0.194482,0.064453,0.003657,481,1203,1.531564,2.644784,2.124908,72.599998,193.699997,0.003364,-0.003252,0.058730,0.036106,1.000000,0.000000,1203.300049,0.000970,0.067708,0.630895
592,1413393916.855760574,1779009298.355989,11.5820,2,OK,1,0,0,0,hurwitz,unknown_build,67.200,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022480,0.019048,-0.016154,0.033603,-0.001644,-0.044600,-0.016893,39.306305,19.343409,1.000000,1.881654,0.190837,0.057617,-0.000321,444,1200,1.761417,2.496532,2.066528,66.400002,225.899994,-0.001380,0.003657,0.034982,0.036222,1.000000,0.000000,1203.000000,0.000023,0.064453,0.629125
593,1413393916.905760527,1779009298.409510,11.2284,2,OK,1,0,0,0,hurwitz,unknown_build,67.750,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026897,0.019063,-0.011840,0.035029,-0.003355,-0.043057,-0.021306,40.807388,17.611534,1.000000,2.041083,0.189711,0.049479,0.001863,379,1201,1.881654,2.536607,2.048163,54.000000,251.800003,0.001426,-0.000321,0.033603,0.035970,1.000000,0.000000,1203.000000,-0.000694,0.057617,0.627041
594,1413393916.955760479,1779009298.457911,10.3496,2,OK,1,0,0,0,hurwitz,unknown_build,67.750,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022873,0.021952,-0.012627,0.034125,-0.003175,-0.039830,-0.026339,41.401180,18.394032,1.000000,2.227688,0.193542,0.044922,-0.001204,339,1203,2.041083,0.383399,2.006320,47.000000,273.000000,-0.000904,0.001863,0.035029,0.036915,1.000000,0.000000,1203.099976,-0.002853,0.049479,0.625570
595,1413393917.005760431,1779009298.506481,8.4762,2,OK,1,0,0,0,hurwitz,unknown_build,67.750,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030775,0.017877,-0.009435,0.036820,-0.010357,-0.041375,-0.034473,45.032467,18.935265,1.000000,2.323067,0.192143,0.040365,0.009679,308,1203,2.227688,1.531564,1.982779,-42.799999,291.600006,0.002694,-0.001204,0.034125,0.037074,1.000000,0.000000,1203.000000,-0.002443,0.044922,0.624481
596,1413393917.055760384,1779009298.553285,8.0319,2,OK,1,0,0,0,hurwitz,unknown_build,67.750,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033030,0.015740,-0.015223,0.039629,-0.010196,-0.040396,-0.033850,46.334602,18.868422,1.000000,2.445329,0.189969,0.035482,0.001649,263,1201,2.323067,1.761417,1.962834,-43.599998,306.100006,0.002809,0.009679,0.036820,0.037836,1.000000,0.000000,1202.900024,-0.000903,0.040365,0.623282
597,1413393917.105760574,1779009298.602762,7.3900,2,OK,1,0,0,0,hurwitz,unknown_build,67.750,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024696,0.024928,-0.007619,0.035908,-0.006110,-0.039289,-0.031803,47.442554,18.917061,1.000000,2.396925,0.190685,0.033529,-0.006486,235,1203,2.445329,1.881654,1.952873,-41.799999,318.399994,-0.003721,0.001649,0.039629,0.037782,1.000000,0.000000,1202.800049,-0.000031,0.035482,0.623092
598,1413393917.155760527,1779009298.654691,8.4524,2,OK,1,0,0,0,hurwitz,unknown_build,67.750,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023060,0.012184,-0.005954,0.026752,-0.009064,-0.041719,-0.024487,46.734234,18.736355,1.000000,2.298976,0.193022,0.031901,-0.010856,222,1205,2.396925,2.041083,1.929110,-31.400000,329.700012,-0.009156,-0.006486,0.035908,0.036790,1.000000,0.000000,1203.099976,0.000662,0.033529,0.623119
599,1413393917.205760479,1779009298.701708,6.4065,2,OK,1,0,0,0,hurwitz,unknown_build,67.750,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026841,0.022114,0.003096,0.034915,-0.003913,-0.042708,-0.022370,48.546963,19.766150,1.000000,2.343443,0.187152,0.025391,0.007317,181,1200,2.298976,2.227688,2.125115,-31.600000,337.399994,0.008163,-0.010856,0.026752,0.037049,1.000000,0.000000,1202.599976,-0.001278,0.031901,0.604771
600,1413393917.255760431,1779009298.753073,5.2514,2,OK,1,0,0,0,hurwitz,unknown_build,67.750,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013911,-0.005472,-0.017725,0.023187,-0.005286,-0.035805,-0.026389,49.545456,19.680573,1.000000,2.391087,0.188555,0.021484,-0.015307,143,1204,2.343443,2.323067,2.211067,-33.000000,299.500000,-0.011729,0.007317,0.034915,0.033495,1.000000,0.000000,1202.300049,-0.000718,0.025391,0.569762
601,1413393917.305760384,1779009298.799135,4.7063,2,OK,1,0,0,0,hurwitz,unknown_build,67.750,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027654,0.018963,0.000979,0.033546,0.009596,-0.045081,-0.017346,49.477940,19.000376,1.000000,2.172522,0.185056,0.021159,0.014814,136,1202,2.391087,2.445329,2.252177,-25.400000,265.000000,0.010359,-0.015307,0.023187,0.033351,1.000000,0.000000,1202.199951,-0.000982,0.021484,0.564124
602,1413393917.355760574,1779009298.849692,4.6796,2,OK,1,0,0,0,hurwitz,unknown_build,67.750,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012545,0.022944,0.012856,0.029139,0.012518,-0.043025,-0.014872,49.299213,19.012768,1.000000,2.142547,0.183141,0.019206,-0.006440,127,1203,2.172522,2.396925,2.278267,-21.600000,233.300003,-0.004406,0.014814,0.033546,0.032905,1.000000,0.000000,1202.500000,-0.001509,0.021159,0.555801
603,1413393917.405760527,1779009298.903932,6.3749,2,OK,1,0,0,0,hurwitz,unknown_build,67.750,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.029294,0.025312,0.016451,0.042065,0.009818,-0.048391,-0.019756,7.597528,20.325712,1.000000,0.330412,0.245759,0.079427,0.018895,101,1201,2.142547,2.298976,2.107199,-24.200001,205.500000,0.012925,-0.006440,0.029139,0.033608,1.000000,0.000000,1202.500000,0.010547,0.019206,0.578713
604,1413393917.455760479,1779009298.968367,15.7449,2,OK,1,0,0,0,hurwitz,unknown_build,67.750,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015302,0.009432,-0.002311,0.018123,0.007230,-0.046287,-0.018213,27.927778,16.927956,1.000000,1.729301,0.235133,0.067708,-0.026860,540,1200,0.330412,2.343443,2.057361,71.800003,225.600006,-0.023941,0.018895,0.042065,0.032008,1.000000,0.000000,1202.199951,0.009596,0.079427,0.631625
605,1413393917.505760431,1779009299.017568,12.1401,2,OK,1,0,0,0,hurwitz,unknown_build,67.750,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019254,-0.002308,-0.030979,0.036548,0.001988,-0.045588,-0.014550,28.399193,16.657661,1.000000,1.631110,0.214257,0.056966,-0.007138,496,1201,1.729301,2.391087,1.988165,70.599998,244.399994,-0.007397,-0.026860,0.018123,0.031981,1.000000,0.000000,1202.000000,0.005140,0.067708,0.630378
606,1413393917.555760384,1779009299.066613,11.5548,2,OK,1,0,0,0,hurwitz,unknown_build,67.750,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008211,0.006324,-0.002536,0.010670,0.007267,-0.047527,-0.021007,30.878048,17.228447,1.000000,1.792763,0.193645,0.050781,0.001889,410,1200,1.631110,2.172522,1.922909,54.799999,259.100006,-0.000057,-0.007138,0.036548,0.029085,1.000000,0.000000,1201.900024,0.001718,0.056966,0.628405
607,1413393917.605760574,1779009299.107893,11.8308,2,OK,1,0,0,0,hurwitz,unknown_build,67.750,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008981,0.003237,-0.008163,0.012561,0.005694,-0.052775,-0.013373,30.994911,17.546448,1.000000,1.928147,0.176318,0.044596,0.004163,393,1201,1.792763,2.142547,1.876031,53.200001,274.899994,0.001891,0.001889,0.010670,0.026750,1.000000,0.000000,1201.699951,-0.001365,0.050781,0.626696
608,1413393917.655760527,1779009299.153673,10.5490,2,OK,1,0,0,0,hurwitz,unknown_build,67.750,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005460,-0.003541,-0.011910,0.013572,0.003590,-0.054208,-0.008955,33.078739,17.043375,1.000000,2.029020,0.169987,0.046224,0.001331,381,1200,1.928147,0.330412,1.849035,56.000000,290.799988,0.001011,0.004163,0.012561,0.025432,1.000000,0.000000,1201.199951,-0.015154,0.044596,0.626537
609,1413393917.705760479,1779009299.206771,10.9475,2,OK,1,0,0,0,hurwitz,unknown_build,67.750,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000589,-0.001359,-0.010237,0.010344,-0.001526,-0.055270,-0.009267,33.039886,17.471788,1.000000,2.053595,0.168733,0.041992,-0.002226,351,1201,2.029020,1.729301,1.820050,-37.799999,307.799988,-0.003228,0.001331,0.013572,0.022975,1.000000,0.000000,1201.300049,-0.013280,0.046224,0.625718
610,1413393917.755760431,1779009299.255257,9.7918,2,OK,1,0,0,0,hurwitz,unknown_build,67.750,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000189,0.002988,-0.010585,0.011000,-0.008640,-0.054635,-0.006593,33.888180,18.242336,1.000000,2.131874,0.162751,0.036784,0.000300,313,1200,2.053595,1.631110,1.794129,-36.599998,324.799988,0.000656,-0.002226,0.010344,0.021757,1.000000,0.000000,1200.900024,-0.010301,0.041992,0.622180
611,1413393917.805760384,1779009299.302301,7.3278,2,OK,1,0,0,0,hurwitz,unknown_build,67.750,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004110,-0.000657,-0.016925,0.017429,-0.016891,-0.056717,-0.002845,37.117424,20.592484,1.000000,2.179436,0.155463,0.032878,0.009970,264,1200,2.131874,1.792763,1.794821,-29.200001,337.600006,0.006429,0.000300,0.011000,0.020145,1.000000,0.000000,1200.699951,-0.007636,0.036784,0.616969
612,1413393917.855760574,1779009299.351044,6.9898,2,OK,1,0,0,0,hurwitz,unknown_build,67.750,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002241,-0.005373,-0.020424,0.021238,-0.018469,-0.052404,-0.017034,35.709923,19.182125,1.000000,2.087366,0.153946,0.032227,0.002677,262,1203,2.179436,1.928147,1.789302,-26.200001,351.100006,0.003809,0.009970,0.017429,0.019355,1.000000,0.000000,1200.699951,-0.004474,0.032878,0.616292
613,1413393917.905760527,1779009299.401677,6.6863,2,OK,1,0,0,0,hurwitz,unknown_build,67.750,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001185,0.002645,-0.010130,0.010536,-0.013463,-0.048119,-0.018091,38.987015,19.718250,1.000000,2.095244,0.149816,0.028320,-0.015676,231,1202,2.087366,2.029020,1.965786,-30.000000,364.100006,-0.010701,0.002677,0.021238,0.016202,1.000000,0.000000,1200.800049,-0.004034,0.032227,0.613119
614,1413393917.955760479,1779009299.450966,6.3787,2,OK,1,0,0,0,hurwitz,unknown_build,68.850,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003302,0.002647,-0.016918,0.017439,-0.005584,-0.045712,-0.025925,36.888889,18.598198,1.000000,1.990341,0.143950,0.027995,0.006610,243,1201,2.095244,2.053595,1.991890,-21.600000,334.399994,0.006903,-0.015676,0.010536,0.016134,1.000000,0.000000,1200.900024,-0.004956,0.028320,0.609970
615,1413393918.005760431,1779009299.515308,13.1326,2,OK,1,0,0,0,hurwitz,unknown_build,68.850,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002900,0.006524,-0.008497,0.011098,-0.005155,-0.044639,-0.024569,39.258476,21.072844,1.000000,1.988736,0.145707,0.029622,-0.007974,236,1201,1.990341,2.131874,2.027652,-15.400000,308.399994,-0.006341,0.006610,0.017439,0.013589,1.000000,0.000000,1200.900024,-0.003409,0.027995,0.611308
616,1413393918.055760384,1779009299.570400,9.1277,2,OK,1,0,0,0,hurwitz,unknown_build,68.850,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001093,0.000361,-0.011306,0.011365,-0.004296,-0.043955,-0.025164,38.855721,19.347929,1.000000,2.041972,0.143946,0.027344,-0.000118,201,1201,1.988736,2.179436,2.052573,-12.600000,287.500000,0.000267,-0.007974,0.011098,0.013658,1.000000,0.000000,1201.000000,-0.002303,0.029622,0.609642
617,1413393918.105760574,1779009299.625895,7.8908,2,OK,1,0,0,0,hurwitz,unknown_build,68.850,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000882,0.004147,-0.013390,0.014045,-0.002821,-0.043836,-0.020635,39.489246,20.747908,1.000000,1.985919,0.141822,0.023112,0.000381,186,1200,2.041972,2.087366,2.058350,-15.200000,266.799988,0.002680,-0.000118,0.011365,0.013807,1.000000,0.000000,1200.900024,-0.002425,0.027344,0.595282
618,1413393918.155760527,1779009299.672542,6.5703,2,OK,1,0,0,0,hurwitz,unknown_build,68.850,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.004137,0.004963,-0.018105,0.019223,0.001393,-0.042922,-0.022922,37.583332,18.985043,1.000000,1.776462,0.144510,0.024414,0.005326,180,1201,1.985919,2.095244,2.033095,-10.200000,246.699997,0.005179,0.000381,0.014045,0.014372,1.000000,0.000000,1201.000000,-0.001061,0.023112,0.592714
619,1413393918.205760479,1779009299.721493,9.0157,2,OK,1,0,0,0,hurwitz,unknown_build,68.850,N/A,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000342,0.006682,-0.005154,0.008445,0.003045,-0.042659,-0.025255,35.410526,19.215946,1.000000,1.795608,0.144618,0.023438,-0.009789,190,1201,1.776462,1.990341,2.007296,-10.600000,230.600006,-0.010778,0.005326,0.019223,0.014182,1.000000,0.000000,1201.000000,0.000134,0.024414,0.601512
